frame_index,host_ts_ns,color_device_ts_ms,depth_device_ts_ms,fingertip_detected,fingertip_depth_valid,fingertip_depth_m,neighborhood_min_depth_m,neighborhood_max_depth_m,depth_reference_count,crop_x0,crop_y0
219,3753719539627,1789987317084.558,1789987317107.7087,1,1,0.28399999282555655,0.27659999301249627,0.2907999926537741,6,1262,497
220,3753789126726,1789987317286.4824,1789987317309.47,1,1,0.2893999926891411,0.2786999929594458,0.291799992628512,7,1265,503
221,3753841796886,1789987317320.1128,1789987317309.47,1,1,0.28299999285081867,0.27599999302765355,0.2914999926360906,6,1300,492
222,3753946474759,1789987317555.3354,1789987317544.5505,1,1,0.2874999927371391,0.27829999296955066,0.29269999260577606,7,1308,497
223,3754048275730,1789987317588.9116,1789987317578.1067,1,1,0.28329999284324003,0.2756999930352322,0.2916999926310382,6,1341,485
224,3754240051987,1789987317790.2263,1789987317779.3008,1,1,0.2890999926967197,0.27829999296955066,0.29129999264114304,7,1341,478
225,3754329025345,1789987317823.755,1789987317812.8086,1,1,0.2833999928407138,0.2761999930226011,0.2907999926537741,7,1377,474
226,3754517040060,1789987318056.5063,1789987318078.6821,1,1,0.2881999927194556,0.2788999929543934,0.29049999266135274,8,1384,466
227,3754620080273,1789987318089.6938,1789987318078.6821,1,1,0.28469999280787306,0.27749999298976036,0.28959999268408865,7,1387,446
228,3754778132984,1789987318354.8657,1789987318343.7014,1,1,0.28949999268661486,0.28149999288871186,0.291799992628512,8,1380,430
229,3754876232254,1789987318387.971,1789987318376.7878,1,1,0.28699999274977017,0.27989999292913126,0.2933999925880926,8,1360,403
230,3755046549885,1789987318387.971,1789987318409.8643,1,1,0.2873999927396653,0.2810999928988167,0.29509999254514696,7,1362,393
231,3755068922821,1789987318619.4517,1789987318641.1482,1,1,0.2949999925476732,0.2876999927320867,0.2995999924314674,7,1362,393
232,3755143762612,1789987318652.4836,1789987318641.1482,1,1,0.28949999268661486,0.28309999284829246,0.2955999925325159,7,1303,405
233,3755309103340,1789987318850.996,1789987318839.0415,1,1,0.29449999256030424,0.28309999284829246,0.2989999924466247,8,1290,403
234,3755371808552,1789987318885.4297,1789987318873.4512,1,1,0.286599992759875,0.2820999928735546,0.29589999252493726,7,1227,416
235,3755540089527,1789987318885.4297,1789987318907.862,1,1,0.28649999276240123,0.28169999288365943,0.2955999925325159,7,1209,414
236,3755568306621,1789987319083.6616,1789987319104.9172,1,1,0.29209999262093334,0.28239999286597595,0.2969999924971489,8,1213,413
237,3755644768761,1789987319116.4873,1789987319104.9172,1,1,0.2849999928002944,0.27979999293165747,0.29529999254009454,8,1161,415
238,3755798285974,1789987319116.4873,1789987319137.7114,1,1,0.28479999280534685,0.2787999929569196,0.2946999925552518,7,1145,416
239,3755828459996,1789987319345.887,1789987319366.8967,1,1,0.2906999926563003,0.27929999294428853,0.29609999251988484,8,1145,416
240,3755918022705,1789987319378.604,1789987319366.8967,1,1,0.28329999284324003,0.2769999930023914,0.2939999925729353,7,1094,417
241,3756062383611,1789987319378.604,1789987319399.5835,1,1,0.28299999285081867,0.2761999930226011,0.2930999925956712,7,1081,419
242,3756115489874,1789987319607.2434,1789987319628.0095,1,1,0.28699999274977017,0.27659999301249627,0.29449999256030424,8,1081,419
243,3756158303647,1789987319639.8518,1789987319628.0095,1,1,0.28149999288871186,0.27419999307312537,0.2930999925956712,8,1024,413
244,3756409124748,1789987319867.7312,1789987319855.7712,1,1,0.28009999292407883,0.2732999930958613,0.2933999925880926,8,979,399
245,3756615166536,1789987320096.6187,1789987320117.0938,1,1,0.28479999280534685,0.27279999310849234,0.29119999264366925,7,973,400
246,3756689059499,1789987320129.2837,1789987320117.0938,1,1,0.2780999929746031,0.27119999314891174,0.2921999926184071,8,932,394
247,3756821396232,1789987320129.2837,1789987320410.3008,1,1,0.2833999928407138,0.27099999315396417,0.2930999925956712,8,920,393
248,3756886751993,1789987320422.6387,1789987320410.3008,1,1,0.28309999284829246,0.270599993164069,0.2929999925981974,8,918,394
249,3757010480385,1789987320455.1638,1789987320442.8086,1,1,0.273899993080704,0.26619999327522237,0.28799999272450805,8,853,397
250,3757218502330,1789987320682.4468,1789987320669.9773,1,1,0.2761999930226011,0.2666999932625913,0.2859999927750323,7,846,392
251,3757308476772,1789987320714.8599,1789987320702.3743,1,1,0.2707999931590166,0.2649999933055369,0.28629999276745366,8,805,385
252,3757583674547,1789987321013.456,1789987321000.1458,1,1,0.2674999932423816,0.26329999334848253,0.28139999289123807,7,758,388
253,3757661223902,1789987321210.5898,1789987321197.7832,1,1,0.2668999932575389,0.26229999337374466,0.2803999929165002,7,760,386
254,3757819973525,1789987321242.9797,1789987321230.1575,1,1,0.26639999327016994,0.2634999933434301,0.2811999928962905,7,783,384
255,3757843158687,1789987321275.355,1789987321262.5164,1,1,0.2660999932777486,0.2634999933434301,0.2803999929165002,7,783,384
256,3757972971552,1789987321437.012,1789987321456.3667,1,1,0.26629999327269616,0.26159999339142814,0.27599999302765355,7,782,380
257,3758032584014,1789987321469.2993,1789987321456.3667,1,1,0.26629999327269616,0.26159999339142814,0.27599999302765355,7,782,380
258,3758193292818,1789987321469.2993,1789987321488.6233,1,1,0.26489999330806313,0.261199993401533,0.28089999290386913,8,765,377
259,3758336327529,1789987321662.7166,1789987321649.6897,1,1,0.26299999335606117,0.25929999344953103,0.278599992961972,8,739,381
260,3758464025158,1789987321919.786,1789987321938.6882,1,1,0.26619999327522237,0.2641999933257466,0.28309999284829246,6,737,375
261,3758517345235,1789987321951.8538,1789987321938.6882,1,1,0.262599993366166,0.2628999933585874,0.27589999303017976,6,703,392
262,3758681128825,1789987321951.8538,1789987322002.7485,1,1,0.26229999337374466,0.26309999335353496,0.27679999300744385,6,701,387
263,3758698610604,1789987322149.5383,1789987322168.987,1,1,0.26969999318680493,0.2627999933611136,0.27849999296449823,6,699,387
264,3758746354881,1789987322182.7996,1789987322168.987,1,1,0.2594999934444786,0.2610999934040592,0.27099999315396417,6,625,413
265,3758966752550,1789987322349.0532,1789987322335.1362,1,1,0.2617999933863757,0.2609999934065854,0.27029999317164766,5,615,415
266,3760636299032,1789987324082.8508,1789987324101.0466,1,1,0.2594999934444786,0.2588999934596359,0.2641999933257466,5,582,497
267,3761062464107,1789987324316.5532,1789987324334.6318,1,1,0.2596999934394262,0.26059999341669027,0.265899993282801,6,629,489
268,3761085754556,1789987324483.5225,1789987324501.484,1,1,0.25979999343689997,0.2603999934217427,0.26559999329037964,6,631,486
269,3761132301959,1789987324516.911,1789987324501.484,1,1,0.2601999934267951,0.26079999341163784,0.26649999326764373,6,647,486
270,3761265931561,1789987324717.2043,1789987324735.003,1,1,0.2603999934217427,0.26139999339648057,0.26649999326764373,5,652,479
271,3761330606014,1789987324750.5803,1789987324735.003,1,1,0.2602999934242689,0.2617999933863757,0.2675999932398554,6,670,474
272,3761578442238,1789987324917.4336,1789987324968.4358,1,1,0.26139999339648057,0.26219999337627087,0.2674999932423816,6,678,474
273,3761624386809,1789987324950.7988,1789987325001.7754,1,1,0.2612999933990068,0.26249999336869223,0.2692999931969098,6,700,473
274,3761750359402,1789987325184.7834,1789987325168.7742,1,1,0.2620999933787971,0.26319999335100874,0.269199993199436,5,704,461
275,3761827817537,1789987325218.4597,1789987325202.4282,1,1,0.2612999933990068,0.26459999331564177,0.27179999313375447,6,747,459
276,3762012583574,1789987325401.8528,1789987325387.7104,1,1,0.2618999933838495,0.26479999331058934,0.27189999313122826,6,748,453
277,3762042907171,1789987325401.8528,1789987325417.1436,1,1,0.26399999333079904,0.2657999932853272,0.27419999307312537,6,783,455
278,3762076880567,1789987325431.2935,1789987325417.1436,1,1,0.26249999336869223,0.2659999932802748,0.2740999930756516,6,775,447
279,3762216514642,1789987325607.4248,1789987325622.49,1,1,0.26389999333332526,0.26559999329037964,0.27339999309333507,5,776,452
280,3762316445781,1789987325636.6943,1789987325622.49,1,1,0.2649999933055369,0.2666999932625913,0.27499999305291567,6,806,456
281,3762498153394,1789987325811.7993,1789987325797.549,1,1,0.26559999329037964,0.2586999934646883,0.27589999303017976,6,801,453
282,3762604306559,1789987325957.048,1789987325884.7493,1,1,0.26869999321206706,0.26089999340911163,0.2762999930200749,6,817,466
283,3762680659118,1789987325986.0247,1789987326000.6746,1,1,0.2700999931767001,0.2618999933838495,0.27689999300491763,7,832,473
284,3762786563246,1789987325986.0247,1789987326029.5952,1,1,0.27049999316659523,0.26239999337121844,0.27739999299228657,7,837,470
285,3762806658950,1789987326101.686,1789987326058.4912,1,1,0.27049999316659523,0.2627999933611136,0.27749999298976036,7,837,470
286,3762910652387,1789987326228.2393,1789987326145.0503,1,1,0.2715999931388069,0.2641999933257466,0.2786999929594458,8,843,466
287,3763011906403,1789987326263.137,1789987326278.2012,1,1,0.27259999311354477,0.26539999329543207,0.2794999929392361,7,848,462
288,3763133306258,1789987326413.554,1789987326428.4612,1,1,0.2732999930958613,0.26629999327269616,0.2802999929190264,6,854,461
289,3763221639170,1789987326443.5698,1789987326458.4463,1,1,0.2731999930983875,0.2666999932625913,0.2809999929013429,7,864,462
290,3763457545622,1789987326443.5698,1789987326548.266,1,1,0.27359999308828264,0.26709999325248646,0.28139999289123807,7,875,459
291,3763476342417,1789987326623.1946,1789987326637.8843,1,1,0.27359999308828264,0.2674999932423816,0.28089999290386913,6,877,460
292,3763510515196,1789987326653.0535,1789987326667.7124,1,1,0.27359999308828264,0.2675999932398554,0.28089999290386913,6,877,460
293,3763684707505,1789987326861.4365,1789987326875.8794,1,1,0.27429999307059916,0.26809999322722433,0.28139999289123807,7,892,459
294,3763796950941,1789987326891.1157,1789987326905.528,1,1,0.27429999307059916,0.2683999932196457,0.28169999288365943,7,905,454
295,3763970644518,1789987327127.741,1789987327141.909,1,1,0.2747999930579681,0.26869999321206706,0.28219999287102837,6,915,460
296,3764039041092,1789987327157.218,1789987327171.3687,1,1,0.2753999930428108,0.26889999320701463,0.2826999928583973,8,928,461
297,3764226341578,1789987327367.8657,1789987327381.91,1,1,0.2754999930402846,0.269199993199436,0.28309999284829246,7,936,457
298,3764328297274,1789987327397.4133,1789987327411.426,1,1,0.2761999930226011,0.2700999931767001,0.2835999928356614,7,951,456
299,3764509226658,1789987327603.5955,1789987327617.3936,1,1,0.27599999302765355,0.2700999931767001,0.2836999928331352,7,955,458
300,3764529298036,1789987327632.957,1789987327646.7249,1,1,0.27609999302512733,0.2699999931792263,0.2836999928331352,7,955,458
301,3764697017367,1789987327779.4158,1789987327793.032,1,1,0.27589999303017976,0.2700999931767001,0.28409999282303033,6,969,455
302,3764768285211,1789987327808.638,1789987327822.2231,1,1,0.27659999301249627,0.27039999316912144,0.28409999282303033,7,983,459
303,3764944546614,1789987328012.5405,1789987327996.8857,1,1,0.27679999300744385,0.27099999315396417,0.2843999928154517,6,985,458
304,3764964219262,1789987328012.5405,1789987328025.915,1,1,0.27749999298976036,0.2714999931413331,0.2844999928129255,7,1006,460
305,3765006800612,1789987328041.5764,1789987328054.9204,1,1,0.27739999299228657,0.27199999312870204,0.28469999280787306,7,1007,460
306,3765174496715,1789987328041.5764,1789987328214.3296,1,1,0.2794999929392361,0.27339999309333507,0.2860999927725061,6,1005,464
307,3765222179434,1789987328230.4875,1789987328273.7153,1,1,0.27989999292913126,0.2737999930832302,0.286599992759875,6,1008,462
308,3765261926525,1789987328260.1995,1789987328273.7153,1,1,0.28069999290892156,0.273899993080704,0.286599992759875,7,1013,467
309,3765446703425,1789987328437.9885,1789987328451.3237,1,1,0.28069999290892156,0.2754999930402846,0.28779999272956047,7,1014,463
310,3765526376421,1789987328467.5396,1789987328480.844,1,1,0.281899992878607,0.2754999930402846,0.28729999274219153,8,1033,466
311,3765650002504,1789987328467.5396,1789987328716.185,1,1,0.28299999285081867,0.2770999929998652,0.28869999270682456,7,1035,463
312,3765722227254,1789987328703.1199,1789987328716.185,1,1,0.2834999928381876,0.27739999299228657,0.288499992711877,7,1031,465
313,3765798574833,1789987328732.464,1789987328745.4995,1,1,0.28239999286597595,0.27659999301249627,0.2889999926992459,7,1061,457
314,3765979140259,1789987328908.0457,1789987328920.9028,1,1,0.28409999282303033,0.2778999929796555,0.2891999926941935,7,1059,456
315,3766083306785,1789987328937.229,1789987328950.0566,1,1,0.28239999286597595,0.2769999930023914,0.2892999926916673,7,1087,458
316,3766240525922,1789987329144.136,1789987329156.958,1,1,0.28139999289123807,0.27739999299228657,0.2892999926916673,7,1080,459
317,3766340967908,1789987329173.5962,1789987329186.3882,1,1,0.2827999928558711,0.2769999930023914,0.2891999926941935,7,1104,470
318,3766452866141,1789987329173.5962,1789987329420.9463,1,1,0.28489999280282063,0.27919999294681475,0.2893999926891411,8,1100,466
319,3766608429147,1789987329408.3953,1789987329420.9463,1,1,0.2852999927927158,0.27919999294681475,0.2893999926891411,8,1100,467
320,3766636160856,1789987329437.635,1789987329450.1553,1,1,0.2858999927775585,0.27979999293165747,0.28969999268156243,8,1100,467
321,3766873180425,1789987329670.6702,1789987329682.9517,1,1,0.2835999928356614,0.27899999295186717,0.29039999266387895,7,1140,454
322,3767080127126,1789987329847.5698,1789987329860.9707,1,1,0.2833999928407138,0.2794999929392361,0.29119999264366925,7,1139,455
323,3767103147301,1789987329879.5452,1789987329892.9248,1,1,0.2836999928331352,0.27929999294428853,0.2905999926588265,7,1164,463
324,3767275932997,1789987330066.9375,1789987330079.8723,1,1,0.2842999928179779,0.2796999929341837,0.2906999926563003,7,1157,460
325,3767353526405,1789987330098.145,1789987330111.0552,1,1,0.28409999282303033,0.27919999294681475,0.29119999264366925,7,1178,460
326,3767505409628,1789987330316.3997,1789987330329.1438,1,1,0.2850999927977682,0.28009999292407883,0.29189999262598576,7,1175,458
327,3767572657479,1789987330347.5508,1789987330360.2715,1,1,0.28459999281039927,0.2802999929190264,0.2916999926310382,7,1195,458
328,3767700059303,1789987330503.2007,1789987330515.8037,1,1,0.28489999280282063,0.2803999929165002,0.29189999262598576,7,1194,459
329,3767739141253,1789987330534.3096,1789987330546.8882,1,1,0.28479999280534685,0.28059999291144777,0.29189999262598576,6,1205,460
330,3767933220718,1789987330689.7483,1789987330702.2092,1,1,0.285199992795242,0.28069999290892156,0.2916999926310382,7,1207,457
331,3768015536342,1789987330720.815,1789987330733.2527,1,1,0.2850999927977682,0.28069999290892156,0.29189999262598576,7,1219,461
332,3768142255570,1789987330720.815,1789987330985.1614,1,1,0.28639999276492745,0.28149999288871186,0.291799992628512,7,1218,462
333,3768218021522,1789987330941.7744,1789987330985.1614,1,1,0.28629999276745366,0.28169999288365943,0.2915999926335644,7,1216,460
334,3768249982294,1789987330972.8767,1789987330985.1614,1,1,0.2857999927800847,0.2810999928988167,0.2921999926184071,7,1238,462
335,3768432966107,1789987331159.2458,1789987331171.3784,1,1,0.28629999276745366,0.2817999928811332,0.29209999262093334,7,1235,459
336,3768539425874,1789987331190.2666,1789987331202.374,1,1,0.28639999276492745,0.28139999289123807,0.2924999926108285,8,1259,461
337,3768837673454,1789987331407.0862,1789987331419.0173,1,1,0.28709999274724396,0.28239999286597595,0.2914999926360906,7,1254,456
338,3768860495408,1789987331438.0137,1789987331449.9192,1,1,0.28569999278261093,0.2819999928760808,0.2933999925880926,7,1279,457
339,3768902088745,1789987331438.0137,1789987331696.7212,1,1,0.28559999278513715,0.28219999287102837,0.291799992628512,7,1277,455
340,3769009170179,1789987331685.016,1789987331696.7212,1,1,0.28559999278513715,0.28219999287102837,0.291799992628512,7,1277,455
341,3769070866641,1789987331715.839,1789987331727.5193,1,1,0.28559999278513715,0.28169999288365943,0.2923999926133547,7,1299,458
342,3769279570650,1789987331937.3198,1789987331917.423,1,1,0.2857999927800847,0.281899992878607,0.2915999926335644,6,1296,452
343,3769300379746,1789987331937.3198,1789987331949.238,1,1,0.285199992795242,0.28159999288618565,0.29199999262345955,7,1311,453
344,3769359408342,1789987331969.154,1789987331981.05,1,1,0.28539999279018957,0.28139999289123807,0.29199999262345955,7,1306,453
345,3769506496316,1789987332191.9097,1789987332203.6492,1,1,0.28319999284576625,0.2788999929543934,0.29109999264619546,6,1308,452
346,3769609218309,1789987332223.72,1789987332235.4375,1,1,0.2826999928583973,0.27749999298976036,0.2906999926563003,8,1319,457
347,3769745122823,1789987332414.52,1789987332426.1033,1,1,0.27739999299228657,0.27369999308575643,0.28989999267651,7,1324,456
348,3769874282446,1789987332446.3098,1789987332457.8708,1,1,0.26959999318933114,0.26549999329290586,0.2913999926386168,8,1307,444
349,3769997843352,1789987332668.7544,1789987332680.1594,1,1,0.28729999274219153,0.28479999280534685,0.2925999926083023,8,1305,433
350,3770423541451,1789987332960.206,1789987332971.667,1,1,0.4678999881798518,0.46829998816974694,0.4701999881217489,6,1046,246
351,3770516906388,1789987332960.206,1789987333231.2913,1,1,0.4678999881798518,0.46829998816974694,0.4701999881217489,8,1025,247
352,3770562319668,1789987332960.206,1789987333263.752,1,1,0.4693999881419586,0.4678999881798518,0.4695999881369062,8,1023,251
353,3770608009264,1789987333252.4805,1789987333263.752,1,1,0.46909998814953724,0.4678999881798518,0.4695999881369062,8,1026,251
354,3770710731130,1789987333284.9636,1789987333296.2134,1,1,0.46889998815458966,0.46829998816974694,0.4699999881268013,6,833,244
355,3770854502644,1789987333479.8984,1789987333491.0222,1,1,0.4684999881646945,0.46889998815458966,0.4701999881217489,8,807,221
356,3770911809204,1789987333512.3936,1789987333523.4963,1,1,0.4701999881217489,0.4678999881798518,0.46979998813185375,5,537,164
357,3771040466964,1789987333674.8743,1789987333685.5986,1,1,0.4686999881596421,0.4678999881798518,0.4699999881268013,8,519,189
